id,company,homepage_url,category_page_url,product_page_url
0828,Shopner Shop,www.shopnershop.com,https://shopnershop.com/category/smart_gadget,https://shopnershop.com/product/481
0829,GADSTYLE BD,www.gadstyle.com.bd,https://www.gadstyle.com/category/mobile-accessories/cases/,https://www.gadstyle.com/item/136253/zagg-crystal-palace-snap-case-for-iphone-15-pro-iphone-15-pro-max/
0836,BEST ELECTRONICS LIMITED,www.bestelectronicsltd.com,https://www.bestelectronics.com.bd/tv-entertainment/,https://www.bestelectronics.com.bd/tv-entertainment/led-tv-lcd-tv/conion-led-tv/conion-be-40e720s-smart-hd-led-television/
0839,PAN Ventures Limited,www.emedicine.com.bd,https://emedicine.com.bd/?post_type=product,https://emedicine.com.bd/?product=ace-500-supp
0851,Valokini,www.valokini.com,https://www.valokini.com/product-category/men/t-shirts/,https://www.valokini.com/product/happy-ninja-2/
0852,Amarshop.com.bd,www.amarshop.com.bd/,https://www.amarshop.com.bd/category/electronic-devices,https://www.amarshop.com.bd/product-details/xiaomi-smart-dealer-phone
0857,Ladies wear,www.ladieswearbd.com,http://www.ladieswearbd.com/Category/57/TOPS-LONG,http://www.ladieswearbd.com/ProductDetails/5741/LILEN-SHORT-04-TOPS-WORLD
0863,Raphson Communication,www.phoneshopbd.com,https://phoneshopbd.com/pendrive,https://phoneshopbd.com/transcend-128gb-otg-pendrive
0865,SYNESIS IT LTD,www.synesisit.com.bd,https://synesisit.com.bd/software_application_development,https://synesisit.com.bd/tender_bazar
0866,Grameen Computer,grameencomputerbd.com,https://grameencomputerbd.com/product-category/laptop-and-notebook/apple/,https://grameencomputerbd.com/product/apple-macbook-pro-16-inch-m1-pro-chip-16gb-ram/
0876,Kidarkar.com,www.kidarkar.com/,https://kidarkar.com/product-category/shalwar-kameez/,https://kidarkar.com/product/pure-cotton-salwar-kameez-abs-1644/
0885,Suppliersbd.com,www.suppliersbd.com,https://suppliersbd.com/product-category/computer-products/,https://suppliersbd.com/product/a4tech-op-620d-2x-click-optical-mouse/
0886,Aadi BD Limited,www.aadi.com.bd,https://www.aadi.com.bd/products/category/accessories-37,https://www.aadi.com.bd/products/ladies-stylish-hand-bag-by-benkrafts-198522/
0900,Kids And Family Ltd,www.kidsandfamily.com.bd,https://kidsandfamily.com.bd/shop,https://kidsandfamily.com.bd/product/drawing-painting-sketching-coloring-kids-set/
0906,W BITS,www.wbitsint.com,https://wbitsint.com/men/formal-shirt,https://wbitsint.com/formal-shirt/grey-dot-.html
0913,ITBazar.Net,www.itbazar.net,https://www.itbazar.net/collection/mobile-tablets,https://www.itbazar.net/product/remax-4-usb-ports-phone-power-charger-travel-wall-adaptor
0916,Perfume Bangladesh,perfume-bd.com,https://perfume-bd.com/product-category/perfume/,https://perfume-bd.com/product/aramis-brown-edt-100ml-for-men/
0925,Humayra Tours & Travels,www.humayra.com.bd,https://humayra.com.bd/product-category/gaye-holud-panjabi/,https://humayra.com.bd/product/ball-skin-print-panjabi-skyblue/
0928,JAR LIMITED,www.jarlimited.com,https://jarlimited.com/services/,https://jarlimited.com/import-export/
0932,C-Express Limited,www.capitalbd.net,https://capitalbd.net/services/logistics/,https://capitalbd.net/services/air-freight/
0933,Twister Media Techonology Ltd,http://www.nibash.com/,https://www.nibash.com/index.php?type=Apartment,https://www.nibash.com/index.php?page=properties_details&RID=4588557
0934,DELTA Outdoors,http://www.globetrotteruzzal.com,https://www.globetrotteruzzal.com/category/my-travel-publications/,https://www.globetrotteruzzal.com/2017/01/and-east-africa/
0935,E World International,www.eworld.com.bd/,https://www.eworld.com.bd/Speaker/,https://www.eworld.com.bd/Speaker/Awei%20Y520%20Wireless%20Bluetooth%20Soundbar%20With%20Subwoofer%20For%20Your%20Digital%20HomeTheatre%20Sound%20Systems
0938,Pax Leathers,www.paxleathers.com,https://paxleathers.com/index.php?route=product/category&path=175,https://paxleathers.com/index.php?route=product/product&path=175&product_id=424
0939,CommEngine,www.commengine.xyz/,https://commengine.xyz/packages/,contact@commengine.xyz
0944,TechKnowGram Limited,www.techknowgram.com,https://www.techknowgram.com/product,https://tkgerp.com/
0945,TVS Auto Bangladesh Ltd,www.tvsabl.com/,https://tvsabl.com/products/?body=motorcycles,https://tvsabl.com/listings/apache-rtr-160-4v-fi/
0947,Meenaclick Limited,www.meenaclick.com,https://meenabazaronline.com/category/Strategic%20Promotions,https://meenabazaronline.com/product/AarongDairyLFMilkPowderBib400gm/40646
0948,Mingle Limited,www.minglelimited.com,https://www.minglelimited.com/?cid=22,https://www.minglelimited.com/product_details/3605/nebulizer
0952,Aplectrum Solutions ltd,www.aplectrum.com,https://aplectrum.com/web-application-development-company-bangladesh/,https://aplectrum.com/hr-payroll-software-company-in-bangladesh/
0953,Pallibazar.com,www.pallibazar.com,https://pallibazar.com/electronics/mobile.html,https://pallibazar.com/iphone-x-smartphone-3gb-64gb-space-gray.html
0954,Chologhuri Limited,www.chologhuri.com,https://www.chologhuri.com/holidays/149,https://www.chologhuri.com/holiday_details/195
0956,BDSQUARE,www.bdsquare.com,http://www.bdsquare.com/product-category/electronics/computers-technologies/,http://www.bdsquare.com/shop/300mbps-wifi-adsl2-modem-router-ethernet-2-lan-ports-adsl2-2-n-network/
0957,Solfa International,www.deshify.com,https://www.deshify.com/sports-toys,https://www.deshify.com/helicopter-channels-infrared-control
0958,Active Multimedia,www.activembd.com,https://activembd.com/courses/,https://activembd.com/courses/seminar/
0960,Chhuti Bangladesh Limited,www.chhuti.com,https://www.chhuti.com/trip/,https://www.chhuti.com/trip/darjeeling_4d3n/
0961,Virtual Market Solution Limited,www.techhut.com.bd,https://www.techhut.com.bd/shop,https://www.techhut.com.bd/shop/mi-desktop-monitor-1c-238-inch-full-hd-black
0962,Digita Interactive Limited,www.digitainteractive.com,http://www.digitainteractive.com/#/what-we-do,http://www.digitainteractive.com/#/websites
0967,Khati,www.bdkhati.com,https://bdkhati.com/product-category/womens-dress/#,https://bdkhati.com/product/remque-lau-error/
0972,TAHSINKO Limited,www.tahsinko.com,https://www.tahsinko.com/our-products,https://www.tahsinko.com/floor
0974,Ornate International,www.ornatebuy.com,https://ornatebuy.com/13-home-decor,https://ornatebuy.com/home-decor/71-pendulum-wall-clock-for-bedroom-or-dining-room.html
0978,Meeha.com.bd,www.meeha.com.bd,https://meeha.com.bd/product-category/womens-clothing/,https://meeha.com.bd/product/unstitch-three-pieces-4/
0979,WIT Computers,www.witcomputers.com,https://witcomputers.com/product-category/laptop-internal-wifi/azurewave/,https://witcomputers.com/product/apple-mac-wireless-keyboard-2-a1644-mla22b-a-wireless-magic-mouse-2-a1657mrme2ll-a-mla02ll-a/
0981,Genex Digital Limited,www.genex.digital,https://www.genex.digital/services.html,https://www.genex.digital/products.html
0982,Rocket E Shop,www.rocket-eshop.com,https://rocket-eshop.com/product-tag/kids/,https://rocket-eshop.com/product/baby-carriers-bag-mini/
0986,Bio-Xin Cosmeceuticals,https://bioxincosmeceuticals.com,https://bioxincosmeceuticals.com/skin-lifting-tightening,https://bioxincosmeceuticals.com/skin-tightening-and-lifting
0987,Bee Technology,www.beetechnologybd.com,https://www.beetechnologybd.com/page/services/,https://www.beetechnologybd.com/page/graphic-design/
0989,Automan Ventures Limited,www.automan.biz,https://automan.biz/buy,https://automan.biz/car/details/41
0992,Truck Lagbe Limited,www.trucklagbe.com,https://www.trucklagbe.com/truck-list,https://www.trucklagbe.com/login
0994,Monico Technologies Limited,www.monicotechnologies.com/,,https://monicotechnologies.com/service-software-development/
0996,Shawli Distribution Ltd.,www.shawli.com.bd,https://www.shawli.com.bd/category-products/99,https://www.shawli.com.bd/product-details/279
1003,Wali Bazar.com,www.walibazar.com,https://www.walibazar.com/product-category/foods/,https://www.walibazar.com/product/kelloggs-chocos-crunchy-bites-375-gm/
1006,Xenon Business Solutions Bangladesh,www.xenonmart.com/,https://xenonmart.com/product-category/computer-office-security/,https://xenonmart.com/product/mobile-phone-holder-snake-style/
1008,Nijhum ICT Limited,www.nijhumshop.com,https://www.nijhumshop.com/flash-sale,https://www.nijhumshop.com/product-detail/test-products-nov-16
1013,CMED Health LTD,www.cmed.com.bd,https://cmed.com.bd/smart-products/,
1014,Shodagor International Ltd.,https://shodagor.com,https://shodagor.com/product-category/campaign,https://shodagor.com/product/chlosafe-toilet-cleaner-740ml-with-free-500ml
1015,ORION ASSOCIATES,www.orionassociates.net,https://www.orionassociates.net/home.php?page=import,https://www.orionassociates.net/home.php?page=buyinghouse
1020,MoveOn Technologies Ltd,www.ali2bd.com,https://ali2bd.com/products?keyword=Jewelry%2C+Watches,https://ali2bd.com/products/polyurethane-jewelry-watch-box-wholesale/AB010-076967510335
1022,PQS.COM.BD Limited,www.pqs.com.bd,https://www.pqs.com.bd/desktop-computer,https://www.pqs.com.bd/intel-core-i7-12th-gen-rtx-4060-ti-8gb-gaming-pc
1029,Shajgoj Limited,www.shajgoj.com,https://www.shajgoj.com/category/makeup/base/,https://www.shajgoj.com/best-5-primer-review/
1031,Portonics Limited,www.portonics.com,https://portonics.com/#Services,https://portonics.com/portfolio
1042,DEKORA BANGLADESH,www.dekorabd.com,https://dekorabd.com/sportswear/,https://dekorabd.com/basketball-sportswear/
1047,X AUTOS,www.index-companies.com,,https://www.index-companies.com/company-details/power-and-energy
1051,U S Software Limited,www.ussoftwareltd.com,https://www.ussoftwareltd.com/services/web_services.php,https://www.ussoftwareltd.com/services/website_development.php
1054,GALAXY EXPRESS LIMITED,www.dtdc.com,https://www.dtdc.com/product-services,https://www.dtdc.com/product-services#crossborder
1056,JANANI COMPUTERS,www.jananicomputers.com,https://jananicomputers.com/category-product/Laptop-YlUfM,https://jananicomputers.com/product-details/HP-Probook-450-G10-13th-Gen-i7-1355U-37-to-5GHz-8GB-512GB-156-FHD-Laptop-FCQil
1059,Kenarhat,www.kenarhat.com/,https://www.kenarhat.com/categories,https://www.kenarhat.com/product/details/50/%E0%A6%96%E0%A7%87%E0%A6%9C%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%BE%E0%A6%9F%E0%A6%BE%E0%A6%B2%E0%A6%BF
1066,PenRpencil.com,www.penrpencil.com,https://www.penrpencil.com/category/office-supplies/1,https://www.penrpencil.com/shop/c0002---name-tag---sakura-pvc-name-badge/color-default/620
1070,Uber Bangladesh Limited,www.uber.com,https://www.uber.com/bd/en/about/uber-offerings/,https://www.uber.com/bd/en/ride/?
1071,Cookups Technologies Ltd.,https://cookups.com.bd,https://cookups.app/category/pizza/JTVCJTdCJTIySWQlMjIlM0ElNUIlMjJDYXRlZ29yeUlkJTIyJTJDJTIyOTAwOTgwZTItNTIxNy00NWIxLTFiZjgtNGUwYTU0N2NlNGJlJTIyJTVEJTJDJTIyQ3JlYXRlZE9uJTIyJTNBJTIyMjAyMi0wMy0wMlQwMyUzQTI0JTNBNDguOTQ4JTJCMDYlM0EwMCUyMiUyQyUyMk5hbWUlMjIlM0ElN0IlMjJFbmdsaXNoJTIyJTNBJTVCJTIyTm9uZW1wdHlTdHJpbmclMjIlMkMlMjJUaWZmaW4lMjIlNUQlMkMlMjJCZW5nYWxpJTIyJTNBJTIyJTIyJTdEJTJDJTIySW1hZ2UlMjIlM0ElNUIlMjJCbG9iJTIyJTJDJTdCJTIySWRfJTIyJTNBJTIyNDM5YWJiYjQtNjI2Yi00NDk2LTlmMTQtZDViNTc2N2QxNzgwJTIyJTJDJTIyUmV2aXNpb25fJTIyJTNBMCUyQyUyMk93bmVyXyUyMiUzQSU3QiUyMkxpZmVDeWNsZU5hbWUlMjIlM0ElMjJDYXRlZ29yeSUyMiUyQyUyMlN1YmplY3RJZFN0ciUyMiUzQSUyMjRvQUprQmRTc1VVYi1FNEtWSHprdmclMjIlN0QlN0QlNUQlMkMlMjJVcmxTbHVnJTIyJTNBJTVCJTIyVXJsU2x1ZyUyMiUyQyU1QiUyMk5vbmVtcHR5TG93ZXJDYXNlU3RyaW5nJTIyJTJDJTIydGlmZmluXyUyMiU1RCU1RCUyQyUyMlN0YXRlJTIyJTNBJTVCJTIyQWN0aXZlJTIyJTJDdHJ1ZSU1RCUyQyUyMkZlYXR1cmVkRGlzaElkcyUyMiUzQSU1QiU1QiUyMkRpc2hJZCUyMiUyQyUyMmU5ZWZiZjA4LTc0NjgtMGUzMy0wMGU1LTNlZjgwZWM2ZmI5MyUyMiU1RCUyQyU1QiUyMkRpc2hJZCUyMiUyQyUyMjQxMDA4MzE2LWRlNDEtNDJiZS05NmE3LTQ2ODM2OWZlMjU4YSUyMiU1RCUyQyU1QiUyMkRpc2hJZCUyMiUyQyUyMmVmZDIzMjg4LTI5OGEtZmU4NC04YzU1LTQ3MWEzZjQzYjc4OCUyMiU1RCU1RCUyQyUyMlNvcnRPcmRlciUyMiUzQTQ3JTJDJTIyTGVnYWN5SWQlMjIlM0E4JTJDJTIyUGFyZW50Q2F0ZWdvcnlJZHMlMjIlM0ElNUIlNUQlMkMlMjJDaGlsZENhdGVnb3J5SWRzJTIyJTNBJTVCJTVEJTdEJTVE,https://cookups.app/dish/12_chicken_pepperoni_pizza_
1073,Setara farm ltd,www.setarafarm.com/,https://www.setarafarm.com/category/deshi-fish.html,https://www.setarafarm.com/products/%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A6%A6%E0%A6%BE-%E0%A6%AE%E0%A6%BE%E0%A6%9B--%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%B0.html
1076,AIRBRINGR,https://airbringr.com,https://airbringr.com/section/43/laptop-deals-upto-bdt-60000-off,https://airbringr.com/item/3509/hp-156-zbook-power-g9-mobile-workstation
1080,Ryans Computers Limited,ryanscomputers.com,https://www.ryanscomputers.com/category/gaming-gaming-component,https://www.ryanscomputers.com/redragon-saturn-g807-wired-gaming-controller
1085,TongGhor.com,www.tongghor.com,https://tongghor.com/product-category/lifestyle-fashion/,https://tongghor.com/product/liberty-air-2-pro-noise-cancelling-earbuds-soundcore-genuine/
1086,Shashyaprabartana,www.shashyaprabartana.com,https://shashyaprabartana.com/product-category/sugarjaggery/,https://shashyaprabartana.com/product/akher-jhola-gur/
1087,Mohasagor.Com Ltd,www.mohasagor.com,https://www.mohasagor.com/category/shirt,https://www.mohasagor.com/category/shirt/print-shirt
1088,Foresight IT,www.foresight-it.net,https://foresight-it.net/services/,https://foresight-it.net/service/web-design-and-development-company/
1091,Walton,eplaza.waltonbd.com,https://eplaza.waltonbd.com/index.php?route=product/category&path=25_181,https://eplaza.waltonbd.com/index.php?route=product/product&path=25_181&product_id=6697
1095,SobjiBazaar.com Limited,sobjibazaar.com,https://sobjibazaar.com/fruits-2,https://sobjibazaar.com/orange-1-kg
1096,Transcom Electronics Ltd,www.transcomdigital.com,https://transcomdigital.com/category/laptop,https://transcomdigital.com/subcategory/hp
1101,Ample Biz Distribution Ltd. (jogaan.com),www.jogaan.com,https://www.jogaan.com/categories/cooking,https://www.jogaan.com/products/nuts
1102,KGeCom Limited,www.kgecom.com,https://www.kgecom.com/products,https://www.kgecom.com/product-details/jackfruit-erp
1103,KHET KHAMAR,https://khetkhamar.org,https://khetkhamar.org/organic,https://khetkhamar.org/organic-grocery
1109,DeshTrip Limited,www.deshtrip.com,https://www.ahammodtours.com/popular-deals/,https://www.ahammodtours.com/tour/dhaka-bandarban-dhaka-2-nights-3-days-tour-package/
1113,KathGolap,https://www.kathgolap.com,https://www.kathgolap.com.bd/collections/womens-fashion,https://www.kathgolap.com.bd/collections/womens-fashion/products/vinay-designer-anarkali-suits-11764
1120,BD Exclusive,https://bdexclusive.com,https://bdexclusive.com/index.php?route=product/category&path=60,https://bdexclusive.com/index.php?route=product/product&path=60&product_id=156
1121,ROSOBORN TECHNOLOGIES(NENEMART.COM),https://www.nenemart.com,https://www.nenemart.com/category/books-and-stationery/Books/Education--Books,https://www.nenemart.com/item/mathematics-030082099p0769
1122,MY Outsourcing Ltd,www.myolbd.com,http://www.myolbd.com/pages/service,http://www.myolbd.com/pages/solution-mobile-apps
1126,Rapido Deliveries,www.rapido.com.bd,https://www.rapido.com.bd/#services,https://www.rapido.com.bd/about-us
1128,Abdul Monem Limited,www.amlbd.com,https://www.amlbd.com/concerns/list,https://www.amlbd.com/activity/list
1129,A.C.I. Logistics Ltd.,www.shwapno.com,https://www.shwapno.com/Buy1-Get1-Offers,https://www.shwapno.com/fresh-fruits
1130,ServicEngine Ltd,www.sebpo.com,https://sebpo.com/services/,https://sebpo.com/services/data-solutions/
1131,Star Travel & Tourism Agency,http://startourismbd.com,https://www.startourismbd.com/?page_id=17,https://www.startourismbd.com/?p=150
1133,BAHARI SHOP BD,https://www.baharishopbd.online,https://www.baharishopbd.online/product-category/womens-fashion/,https://www.baharishopbd.online/product/pakistani-salwar-02/
1139,Greenland Services Limited,www.glandgroup.com,https://www.glandgroup.com/business-units,https://www.glandgroup.com/mission-vision
1142,Source Of Product,www.sourceofproduct.com,https://sourceofproduct.com/shop/camera,https://sourceofproduct.com/product/boya-by-cm6a-all-in-one-usb-microphone-with-full-hd-conference-camera/
1143,Groval Ai Lab Limited,https://www.prorepairbd.com,https://www.prorepairbd.com/category/p/Keyboard/F9GNCBBPCOIEN67,https://www.prorepairbd.com/product/A1398-MacBook-Pro-15-inch-Keyboard-USA-Layout/79957657
1146,Marketbangla.com Limited,http://marketbangla.com,https://marketbangla.com/breakfast-snack,https://marketbangla.com/amloki-pickle-400gm
1148,TSUMEL.COM,www.tsumel.com,https://tsumel.com/product-category/mobile/,https://tsumel.com/product/apache-power-bank-ap906-10000mah-fast-charging-2-1a/
1150,SWAP BD LIMITED,https://swap.com.bd,https://swap.com.bd/sell/tablet?category=6,https://swap.com.bd/sell/product-details/1334
1153,Hosting4bd Limited,https://www.hosting4bd.com,https://www.hosting4bd.com/services/,https://www.hosting4bd.com/mobile-apps-development/
1155,TOTALOFFTEC,www.totalofftec.com,https://www.totalofftec.com/products/,https://www.totalofftec.com/attendance_system/
1160,Sagor Aquarium Centre,https://sagormart.com.bd,https://sagormart.com.bd/product-category/dog-food/,https://sagormart.com.bd/product/bakers-adult-rich-in-beef-with-country-vegetables-1kg/
1165,CodersTrust Bangladesh Ltd.,https://coderstrustbd.com,https://coderstrustbd.com/course/,https://coderstrustbd.com/courses/graphic-design/
1167,WOOW TECHNOLOGIES LTD,www.woowbd.com,https://www.woowbd.com/shopforme,https://www.woowbd.com/link-shopping-preview
1168,Rang Bangladesh,www.rang-bd.com,https://rang-bd.com/product-category/women/,https://rang-bd.com/product/womens-sharee-204/
1171,Unilever Bangladesh Limited,www.unilever.com.bd,https://www.unilever.com.bd/brands/,https://www.unilever.com.bd/brands/beauty-wellbeing/dove/
1173,Daffodil Computers Ltd.,www.daffodil-bd.com,https://www.daffodil-bd.com/shop/category/laptop-1,"https://www.daffodil-bd.com/shop/dell-latitude-14-3400-8th-generation-intel-core-i3-8145u-laptop-16?category=1#attr=2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,8,9,10"
1174,CSL IT,www.cslitbd.com,https://www.cslitbd.com/service.php,https://www.cslitbd.com/service.php?categoy=networking
1177,Infolady Social Enterprise Limited,www.isocial.com.bd,https://isocial.com.bd/what-we-do/,https://isocial.com.bd/data-sense/
1179,Takeplus Computers,https://takeplus.net,https://takeplus.net/product-category/desktop/,https://takeplus.net/product/dell-inspiron-3670dt-8th-gen-intel-core-i3-8100-3-60ghz-b360-chipset-4gb-ddr4-2666mhz-1tb-hdd-dvdrw-wifi-blutetooth-usb-keymou-mini-tower-brand-pc-gamtcfl1905401r/
1181,SWITCH BANGLA,www.switchbangla.com,https://www.switchbangla.com/category/BATH-SANITARY-WARE,https://www.switchbangla.com/product/1-Brass-Foot-Valve-7
1183,Computer Network Systems Limited,www.cnsbd.com,https://site.cnsbd.com/cloud-management-services.html,https://site.cnsbd.com/software-development-service.html
1185,Mumtaz Herbal Products,www.mumtazherbal.com,https://mumtazherbal.com/product-category/hair-care/,https://mumtazherbal.com/product/amla-shampoo-1000-ml/
1188,HOSTOMEGA,https://hostomega.com,https://hostomega.com/web-hosting.html,https://billing.hostomega.com/store/premium-shared/premium-plus
1193,INK MASTER,www.amarpayra.com,https://www.amarpayra.com/category-product/foods-agriculture,https://www.amarpayra.com/product-details/chocolate-pack
1194,Yousa International Trading,www.yousabd.com,https://www.yousabd.com/collection/shirt-t-shirt,https://www.yousabd.com/product/baby-t-shirt-j7107
1196,Be Shuddho,www.beshuddho.com,https://beshuddho.com/product-category/dairy-and-organic/,https://beshuddho.com/product/full-cream-raw-milk/
1197,Best Bazar BD,www.bestbazarbd.com,https://www.bestbazarbd.com/categories/166/daily-bazar,https://www.bestbazarbd.com/categories/296/daily-bazar-dairy-food
1198,NULYTICS (BD) LTD.,http://www.nulytics.com,https://www.brandbucket.com/industries/children-pet-business-names,https://www.brandbucket.com/names/petblend?source=list
1200,FOCALLURE BANGLADESH,http://focallurebd.com,https://focallurebd.com/categories/makeup,https://focallurebd.com/categories/makeup/face
1203,GIANT LIFTS LIMITED,www.giantliftslimited.com,https://giantliftslimited.com/car-parking-lift/,https://giantliftslimited.com/wp-content/uploads/2020/10/Product-PPY-giantliftsimited.pdf
1206,E-Pharma,www.e-pharma.com.bd,https://www.e-pharma.com.bd/products/cat=5,https://www.e-pharma.com.bd/details/107
1209,Bluedot Technology Ltd,https://bluedot.ltd,https://bluedot.ltd/products,https://lkey.info/item/internet-download-manager-lifetime
1211,ArrowLink Soft,www.arrowlinksoft.com,https://www.arrowlinksoft.com/service,https://www.arrowlinksoft.com/product
1213,Cloud Solution Ltd,www.cloudsolutionltd.com,https://cloudsolutionltd.com/our-clients-projects/,https://cloudsolutionltd.com/cloud-attendance/
1214,A2 ARENA LTD,www.a2arena.com.bd,https://a2arena.com.bd/product-category/software/,https://a2arena.com.bd/product/wardwiz-android-essentials/
1215,Host Dokan,https://www.hostdokan.com,https://www.hostdokan.com/web-hosting/,https://clients.hostdokan.com/index.php?rp=/store/old/1-gb-ssd
1217,TLink Network,https://www.tlinknetwork.com,https://tlinknetwork.com/#08e5c888-beb9-4912-9757-3a60b0f722a0,
1220,ChaowaPawa,https://chaowapawa.com,https://chaowapawa.com/product-category/men/,https://chaowapawa.com/product/handstitched-khadi-panjabi/
1222,GIANT Elevator and Engineers,www.giantliftslimited.com,https://giantliftslimited.com/home-lift/,https://giantliftslimited.com/wp-content/uploads/2020/10/SWORD-Villa-lift-S800V-home-lift-giantliftslimited.pdf
1226,Innovative Trading,procleanbd.com,https://procleanbd.com/product-category/cleaning-cloth/,https://procleanbd.com/shop/premium-wiping-rags_white_prc-9371_1-kg/
1229,Brand Book,raha.com.bd,https://raha.com.bd/category/Automobile--Motorcycle-BhzPi,https://raha.com.bd/product/CALTEX-Havoline-Motor-Oil-GAS-SAE-20W-50-API-SJ-4L-o270Z
1235,Amar Bebsha Limited,www.amarbebsha.com,https://www.amarbebsha.com/ecommerce-development/,https://www.amarbebsha.com/accounting-inventory-software/
1237,SkyTech Solutions,www.skytech.com.bd,https://www.skytechbpo.com/customer-support/,https://www.skytechbpo.com/web-design-development/
1244,Sadeeq Agro,sadeeqagro.com,https://sadeeqagro.com/category/sahi-mithai-zg5lh,https://sadeeqagro.com/product/toffee-bx2sz
1247,Rainforest Assets Ltd.,www.entrepreneurbangladesh.com,https://www.entrepreneurbangladesh.com/section/%e0%a6%ac%e0%a6%be%e0%a6%82%e0%a6%b2%e0%a6%be%e0%a6%a6%e0%a7%87%e0%a6%b6,https://www.entrepreneurbangladesh.com/2824
1248,SheraBangla64,www.sherabangla64.com,https://www.sherabangla64.com/brand/shera-bangla-64?page=1,https://www.sherabangla64.com/product/amla-pickle-400-gm-narayanganj
1255,Bastob.com,www.bastob.com,https://www.bastob.com/categories/%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9C%E0%A7%87%E0%A6%9F-%E0%A6%93-%E0%A6%8F%E0%A6%95%E0%A7%8D%E0%A6%B8%E0%A7%87%E0%A6%B8%E0%A6%B0%E0%A6%BF%E0%A6%9C,https://www.bastob.com/products/mini-led-philips-projector
1257,JaChai.com Ltd.,https://www.jachai.com,https://www.jachai.com/brands/xiaomi-aodf,https://www.jachai.com/products/redmi-buds-essential-tws-earphone-black-jvnd
1259,B-Trac Solutions Ltd.,www.btraccl.com,https://www.btraccl.com/index.php/page/data_service,https://www.btraccl.com/index.php/page/thane
1262,BanglaMeds Pharmacy Limited,https://www.banglameds.com.bd,https://chaldal.com/pharmacy/skin-hair-condition,https://chaldal.com/pharmacy/nizoder-shampoo-120ml-1-pc
1263,Adams Wear,www.adamsbd.com,https://adamsbd.com/panjabi/,https://adamsbd.com/apricot-cotton-herringbone-embroidery-premium-panjabi/
1264,Crown Touch Global Ltd.,www.crowntouchglobal.com,https://www.crowntouchglobal.com/index.php?dimScreen1=pasword,https://www.crowntouchglobal.com/detail.php?serial=78
1267,Fresh Today,www.freshtodaybd.com,https://freshtodaybd.com/category/chicken-&-duck,https://freshtodaybd.com/product/deshi-baby-chicken-skinless-300gm-350gm-size
1268,Codefix,http://codefixit.com,https://codefixit.com/support,https://codefixit.com/add_support_ticket
1271,Leading Star Industries Ltd.,www.ora11jon.com,https://www.ora11jon.com/product.php?cat=13,https://www.ora11jon.com/preview.php?pid=127
1274,Naurin's Mirror,https://naurinsmirror.com,https://naurinsmirror.com/product-category/food/deshi-foods/,https://naurinsmirror.com/product/happa-apple-mango/
1275,Bizpark Venture Ltd.,www.chalkpencil.com,https://chalkpencil.com/product-category/goofi/goofi-books/,https://chalkpencil.com/product/banglar-guptodhon-%e0%a6%ac%e0%a6%be%e0%a6%82%e0%a6%b2%e0%a6%be%e0%a6%b0-%e0%a6%97%e0%a7%81%e0%a6%aa%e0%a7%8d%e0%a6%a4%e0%a6%a7%e0%a6%a8/
1280,BAI ENERGY,www.baienergy.com,https://www.baienergy.com/product-category/distribution-box/,https://www.baienergy.com/product/distribution-box-6-ways-gk6/
1282,Binate Solutions Ltd.,www.binate-solutions.com,https://www.binate-solutions.com/case-studies/,https://www.binate-solutions.com/case-study-e-commerce/
1285,Neofarmers Bangladesh Ltd.,https://neofarmers.com.bd,https://neofarmers.com.bd/product-category/dried-fish/,https://neofarmers.com.bd/product/loitta-shutki/
1293,Code For Host Inc Ltd.,https://www.codeforhost.com,https://www.codeforhost.com/about-us/,https://partnernoc.cpanel.net/res/8771/code-for-host-inc-ltd.htm
1297,Pathak Shamabesh,www.pathakshamabesh.com,https://pathakshamabesh.com/product-category/pathak-shamabesh-books/,https://pathakshamabesh.com/product/bangalir-jatio-rastro/
1304,Autism Wing Limited,https://www.autismwing.com,https://autismwing.com/product-category/educational-toys/,https://autismwing.com/shop/alphabetic-play-mat/
1305,Amar MP Social Voluntary Organization,www.amarmp.com,https://www.amarmp.com/mpsearch?division=3&district=1&thana=512&name=,https://www.amarmp.com/mp/598
1315,Butterfly Matrimonial Ltd,https://www.butterflymatrimonial.com,https://www.butterflymatrimonial.com/venus,https://www.butterflymatrimonial.com/about
1317,Dream71 Bangladedesh Ltd,www.dream71.com,https://dream71.com/services/,https://dream71.com/android-app-development/
1318,Otithee Limited,otithee.com,https://otithee.com/tutorial,https://youtu.be/CuricnOaR98
1325,Fair Skin Care,www.fairskincarebd.com,https://fairskincarebd.com/product-category/hair-care/hair-serum/,https://fairskincarebd.com/shop/cfc-lab-argan-glow-hair-oil-110ml/
1327,Milky,www.milkybd.com,https://milkybd.com/shop/,https://milkybd.com/product/hair-band-1/
1328,Ayojok.com,www.ayojok.com,https://www.ayojok.com/vendors/catering,https://www.ayojok.com/vendors/catering/tf-catering
1329,S S TECHNOLOGIES COMPANY,www.zigorups.com,http://www.zigorups.com/service.html,http://www.zigorups.com/agm.html
